image,name,caption,human
paul-wonner_untitled-1971.jpg,Untitled; Paul Wonner,"The artwork depicts a still life painting of flowers in a vase, with a colorful background.",n
conrad-marca-relli_trial-1956.jpg,Trial; Conrad Marca-Relli,The artwork depicts an abstract composition with geometric shapes and black lines.,n
samuel-buri_still-life-1985.jpg,Still life; Samuel Buri,"The artwork depicts a still life of different objects such as a vase, a book and a cup on a table.",n
peter-joseph_untitled-1967.jpg,Untitled; Peter Joseph,The artwork depicts an abstract painting with a thick black border and a white background.,n
rosalba-carriera_a-tyrolean-innkeeper-1728.jpg,A Tyrolean Innkeeper; Rosalba Carriera,The artwork depicts a portrait of a woman dressed in traditional Tyrolean clothes.,n
roger-raveel_zulma-1948.jpg,Zulma; Roger Raveel,The artwork depicts a portrait of a woman with bold colors and abstract patterns in the background.,n
roger-raveel_man-with-wire-1953.jpg,Man with wire; Roger Raveel,"The artwork depicts a man holding a wire, surrounded by abstract shapes and bright colors.",n
marcia-hafif_january-01-1972-1972.jpg,"January 01, 1972; Marcia Hafif","The artwork depicts a canvas split diagonally, one half in black and the other in white.",n
jurgen-partenheimer_der-plan-1991.jpg,Der Plan; Jurgen Partenheimer,The artwork depicts a blue and white background with a red circle and abstract shapes in the foreground.,n
william-leighton-leitch_a-river-landscape-possibly-near-the-lago-maggiore.jpg,"A River Landscape, possibly Near the Lago Maggiore; William Leighton Leitch","The artwork depicts a landscape with trees and a river, with mountains in the distance and a building on the right.",n
antonio-sanfilippo_untitled-6.jpg,Untitled; Antonio Sanfilippo,The artwork depicts a canvas with an abstract composition of blue and white brushstrokes.,n
eugene-brands_eugene-en-eugenie-1956.jpg,Eugene en Eugenie; Eugene Brands,"The artwork depicts a man and a woman standing in front of an abstract background, holding hands.",n
joe-goode_untitled-vandalism-series.jpg,Untitled (Vandalism Series); Joe Goode,"The artwork depicts a canvas with a white background and a large, dark circle in the center, surrounded by black drips and scratches.",n
ernst-wilhelm-nay_streifen-wz-1221-1967.jpg,"Streifen, WZ 1221; Ernst Wilhelm Nay",The artwork depicts vertical stripes in different shades of color against a white background.,n
miklos-barabas_portrait-of-mrs-istv-n-bitt-1874.jpg,Portrait of Mrs. István Bittó; Miklos Barabas,"The artwork depicts a woman in traditional attire, standing and holding a fan.",n
paul-brach_silver-series-1965.jpg,Silver Series; Paul Brach,The artwork depicts a series of silver squares with varying tones and textures.,n
lesser-ury_h-user-am-fluss-mit-einer-waschenden-frau-1894.jpg,Häuser am Fluss mit einer waschenden Frau; Lesser Ury,"The artwork depicts houses along a riverbank with a woman washing clothes, portrayed in soft brushstrokes.",n
nathan-oliveira_standing-woman-1961.jpg,Standing Woman; Nathan Oliveira,"The artwork depicts a standing woman with her back turned, in black and white.",n
george-stefanescu_marina-1980.jpg,Stock-still Dream; George Stefanescu,"The artwork depicts a surreal landscape with various shapes and colors, a figure standing still in the center.",n
david-michael-hinnebusch_a-rooftop-in-tribeca-2007.jpg,A Rooftop in Tribeca; David Michael Hinnebusch,"The artwork depicts a cityscape with a view of a rooftop in Tribeca, painted with bold brushstrokes and bright colors.",n
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,675/73 (Sequenz Kalt Warm – Portrait der Farbe Cerise); Rupprecht Geiger,"The artwork depicts a series of squares in shades of red, from pink to crimson.",n
samuel-buri_composition-schwendi-1961.jpg,Composition Schwendi; Samuel Buri,"The artwork depicts an abstract composition of shapes in shades of blue, white, and black.",n
giulio-paolini_disegno-geometrico-1960.jpg,Disegno geometrico; Giulio Paolini,The artwork depicts a geometric drawing made of intersecting lines and circles.,n
jose-escada_untitled-1960.jpg,Untitled; Jose Escada,The artwork depicts an abstract composition of geometric shapes and lines in black and white.,n
barbara-longhi_virgin-and-child-with-saint-1595.jpg,Virgin and Child with Saint; Barbara Longhi,"The artwork depicts a painting of the Virgin Mary holding the baby Jesus with a female saint on the side, set against a plain background.",n
paul-jacoulet_le-nid-coree-1941.jpg,Le Nid. Coree; Paul Jacoulet,"The artwork depicts two Korean women wearing traditional clothing and sitting on a mat, surrounded by an elaborate decorative border.",n
francois-arnal_deux-noirs-sur-raies-vertes-1981.jpg,Deux noirs sur Raies Vertes; Francois Arnal,"The artwork depicts two abstract shapes in black, set against a background of green and white stripes.",n
luciano-bartolini_untitled-1983-1.jpg,Untitled; Luciano Bartolini,The artwork depicts a colorful abstract painting with various shapes and lines.,n
john-hoppner_jane-elizabeth-countess-of-oxford-1797.jpg,"Jane Elizabeth, Countess of Oxford; John Hoppner",The artwork depicts a portrait of a noblewoman with a pink dress and a feathered hat.,n
fred-sandback_untitled-1986.jpg,Untitled; Fred Sandback,"The artwork depicts a room with thin, colored threads stretched across the space.",n
alvaro-lapa_criminals-and-their-properties-1974.jpg,Criminals and their Properties; Alvaro Lapa,The artwork depicts a surrealistic scene with distorted human figures and houses.,n
fernando-lanhas_o41-69-1969.jpg,O41 - 69; Fernando Lanhas,The artwork depicts an abstract painting with geometric shapes in different colors.,n
anton-mauve_a-dutch-road-1880.jpg,A Dutch Road; Anton Mauve,"The artwork depicts a Dutch countryside road with trees, houses, and a small bridge over a canal.",n
howard-pyle_an-attack-on-a-galleon.jpg,An Attack on a Galleon; Howard Pyle,The artwork depicts a dramatic scene with pirates attacking a ship in the sea.,n
samuel-palmer_samuel-palmera-hilly-scene-1828.jpg,A Hilly Scene; Samuel Palmer,The artwork depicts a hilly landscape with trees and houses in the distance.,n
samuel-palmer_coming-from-evening-church-1830.jpg,Coming from Evening Church; Samuel Palmer,"The artwork depicts people leaving a church on a hill at dusk, with trees and houses in the background.",n
wladyslaw-strzeminski_oak-1934.jpg,Oak; Wladyslaw Strzeminski,The artwork depicts a stylized oak tree with branches and leaves.,n
henry-villierme_landscape-1956.jpg,Landscape; Henry Villierme,The artwork depicts a landscape with trees and bushes in the foreground and a river and mountains in the background.,n
joachim-bandau_ohne-titel-14-04-1998-1998.jpg,"Ohne Titel, 14.04.1998; Joachim Bandau",The artwork depicts an abstract composition of intersecting shapes and lines in various shades of gray.,n
dale-hickey_cottlesbridge-landscape-1979.jpg,Cottlesbridge Landscape; Dale Hickey,"The artwork depicts a landscape with green trees and a blue sky, with a road in the foreground leading to a bridge.",n
alan-charlton_horizontal-painting-in-7-vertical-parts-1996.jpg,Horizontal Painting in 7 Vertical Parts; Alan Charlton,"The artwork depicts seven vertical panels in different shades of gray, each with a horizontal stripe in the center.",n
joseph-marioni_untitled-yellow-painting-1971.jpg,Untitled (Yellow Painting); Joseph Marioni,The artwork depicts a yellow monochrome painting.,n
boris-margo_echoed-forms-1947.jpg,Echoed Forms; Boris Margo,"The artwork depicts abstract shapes in blue, yellow, and red.",n
luciano-bartolini_forest-1988.jpg,Forest; Luciano Bartolini,The artwork depicts a forest scene with trees and greenery.,n
luciano-bartolini_arianna-pitagora-1987.jpg,Arianna & Pitagora; Luciano Bartolini,"The artwork depicts two figures, Arianna and Pitagora, in a surrealistic style.",n
jack-tworkov_june-21-1964.jpg,June 21; Jack Tworkov,"The artwork depicts abstract shapes and lines in black, white, and gray.",n
vasile-popescu_comana-landscape-1928.jpg,Comana Landscape; Vasile Popescu,The artwork depicts a landscape with trees and fields in shades of brown and green.,n
ernst-wilhelm-nay_farblitho-1966-21-nor-1966.jpg,Farblitho 1966 - 21 (NOR); Ernst Wilhelm Nay,"The artwork depicts an abstract composition in red, blue, and green.",n
luigi-guardigli_unknown-title-4.jpg,Untitled; Luigi Guardigli,The artwork depicts an abstract composition of shapes and colors with no discernible subject matter.,n
john-bradley_painting-of-a-prize-cow-in-a-field-1827.jpg,Painting of a Prize Cow in a Field; John Bradley,"The artwork depicts a realistic painting of a cow standing in a field, with green trees and a blue sky in the background.",n
wojciech-fangor_polish-landscape-2006.jpg,Polish Landscape; Wojciech Fangor,"The artwork depicts a landscape with colorful, abstract shapes and geometric forms arranged on a black background.",n
johannes-jan-schoonhoven_rad-4-1968.jpg,RAD 4; Johannes Jan Schoonhoven,The artwork depicts a white canvas with a series of raised squares arranged in a grid pattern.,n
samuel-buri_irisation-1989.jpg,Irisation; Samuel Buri,"The artwork depicts a painting of vertical stripes in different shades of blue, with small areas of white in between.",n
samuel-buri_bauerngarten.jpg,Bauerngarten; Samuel Buri,"The artwork depicts a garden with a variety of colorful flowers and foliage, arranged in a loose, impressionistic style.",n
dana-levin_whirl.jpg,Whirl; Dana Levin,"The artwork depicts an abstract composition of colorful, swirling shapes and lines, evoking the movement of water or wind.",n
emilio-grau-sala_dancers-1963.jpg,Dancers; Emilio Grau Sala,The artwork depicts a group of dancers in vibrant colors and flowing costumes.,n
nikias-skapinakis_paisagem-da-trafaria-1955.jpg,Paisagem da Trafaria; Nikias Skapinakis,The artwork depicts a coastal landscape with colorful buildings and boats in the water.,n
peter-joseph_drawing-untitled-blue-green-1971.jpg,"Drawing (Untitled, Blue/Green); Peter Joseph",The artwork depicts an abstract drawing with blue and green colors dominating the canvas.,n
bernard-cohen_floris-1964.jpg,Floris; Bernard Cohen,The artwork depicts an abstract composition with intersecting lines and shapes in bright colors.,n
mario-ballocco_l-amore-il-bacio-l-estasi-1950.jpg,"L'amore, il bacio, l'estasi; Mario Ballocco",The artwork depicts a surreal scene with a couple embracing in front of a glowing heart.,n
moshe-kupferman_untitled-1973.jpg,Untitled; Moshe Kupferman,The artwork depicts an abstract painting with rough brushstrokes in earthy tones.,n
aldo-mondino_turcata-1998.jpg,Turcata; Aldo Mondino,The artwork depicts a whimsical illustration of a cow with a human face and a fez hat.,n
luciano-bartolini_dyptique-1987.jpg,Dyptique; Luciano Bartolini,The artwork depicts a diptych with vertical stripes of vivid colors.,n
marcelino-vespeira_azulejamor-m-e-1978.jpg,Azulejamor Mãe; Marcelino Vespeira,Azulejamor Mãe depicts an abstract figure made of colorful tiles.,n
corneliu-michailescu_salomeea.jpg,Salomeea; Corneliu Michailescu,Salomeea is depicts portrait of a woman with intense green eyes and dark hair.,n
viorel-marginean_unknown-title-14.jpg,Untitled; Viorel Marginean,The artwork depicts a black and white abstract composition with geometric shapes.,n
john-bradley_emma-homan-1844.jpg,Emma Homan; John Bradley,Emma Homan depicts a painting of a young woman wearing a blue dress and a pearl necklace.,n
jules-dupre_fontainebleau-oaks-1840.jpg,Fontainebleau Oaks; Jules Dupré,Fontainebleau Oaks depicts a landscape with tall trees and a bright sky.,n
balcomb-greene_untitled-35-14-1935.jpg,Untitled (35-14); Balcomb Greene,Untitled (35-14) depicts an abstract composition with geometric shapes and a color palette of blue and yellow.,n
nathan-oliveira_golden-head-1986.jpg,Golden Head; Nathan Oliveira,"The artwork depicts a portrait of a head with golden hues, expressive brushstrokes and a deep sense of texture.",n
johannes-jan-schoonhoven_zeshoeken-1968.jpg,Zeshoeken; Johannes Jan Schoonhoven,The artwork depicts a white relief with repeated hexagonal shapes creating a striking sense of depth and rhythm.,n
gunther-forg_kasseler-serie-2000.jpg,Kasseler Serie; Günther Förg,The artwork depicts a series of abstract paintings with bold and colorful geometric shapes and lines.,n
arnulf-rainer_wine-crucifix-1978.jpg,Wine Crucifix; Arnulf Rainer,The artwork depicts a crucifix with wine stains creating a dramatic and evocative effect.,n
luis-dourdil_mural.jpg,Mural; Luis Dourdil,"The artwork depicts a large mural with organic and abstract shapes, playing with contrasting colors and textures.",n
sadamasa-motonaga_red-and-yellow-1966.jpg,Red and Yellow; Sadamasa Motonaga,"The artwork depicts an abstract composition of red and yellow organic shapes, with a sense of motion and fluidity.",n
jan-groth_maleri-1964.jpg,Maleri; Jan Groth,"The artwork depicts a minimalist and elegant black and white drawing, with subtle lines creating a sense of movement and depth.",n
marc-vaux_blossom-1964.jpg,Blossom; Marc Vaux,The artwork depicts a close-up of a pink blossom against a green background.,n
clarence-holbrook-carter_over-and-above-13-1964.jpg,Over and Above #13; Clarence Holbrook Carter,The artwork depicts a surrealistic landscape with organic shapes and muted colors.,n
ottone-rosai_chiesa-del-cestello-1944.jpg,Chiesa del Cestello; Ottone Rosai,"The artwork depicts a view of the Chiesa del Cestello, a church in Florence, Italy.",n
paul-jacoulet_les-enfants-aux-yeux-jaunes-ohlol-est-carolines-1940.jpg,"Les Enfants Aux Yeux Jaunes. Ohlol, Est Carolines; Paul Jacoulet",The artwork depicts two children with yellow eyes in traditional costumes from the Caroline Islands.,n
paul-jacoulet_le-sculpteur-de-tokobuei-mers-du-sud-1954.jpg,Le Sculpteur De Tokobuei. Mers Du Sud; Paul Jacoulet,The artwork depicts a sculptor named Tokobuei in the South Seas.,n
gustavo-foppiani_angelo-catino-in-divisa-d-uffiziale-1959.jpg,Angelo Catino in Divisa D'Uffiziale; Gustavo Foppiani,The artwork depicts a portrait of a man named Angelo Catino dressed in a military uniform.,n
rodolfo-arico_progetto-a-x-1975.jpg,Progetto A X; Rodolfo Arico,The artwork depicts an abstract composition with geometric shapes and bold colors.,n
marcelino-vespeira_untitled-1988.jpg,Untitled; Marcelino Vespeira,"The artwork depicts an abstract composition with organic shapes and earthy colors, suggesting a natural or primordial scene.",n
george-demetrescu-mirea_sitting-child-1903.jpg,Sitting Child; George Demetrescu-Mirea,"The artwork depicts a child sitting on a chair, with a serious expression and traditional clothing.",n
joan-ponc_suite-ocells-1961.jpg,Suite Ocells; Joan Ponc,"The artwork depicts a series of colorful and whimsical bird-like creatures, each with unique features and characteristics.",n
john-ferren_the-witch-doctor-1963.jpg,The Witch Doctor; John Ferren,"The artwork depicts a figure in a mask and colorful costume, with tribal or spiritual motifs and symbols.",n
georg-pauli_hanna-in-a-blue-dress-portrait-of-the-artist-s-wife-1896.jpg,Hanna in a Blue Dress (Portrait of the Artist's Wife); Georg Pauli,"The artwork depicts a woman in a blue dress, with a serene expression and soft features, in a traditional portrait style.",n
samuel-palmer_a-dream-in-the-apennine-1864.jpg,A Dream in the Apennine; Samuel Palmer,"The artwork depicts a dream-like landscape with rolling hills, trees, and a river, illuminated by a warm and golden light.",n
john-glover_sandown-bay-from-near-shanklin-chine-isle-of-wight-1827.jpg,"Sandown Bay, from near Shanklin Chine, Isle of Wight; John Glover","The artwork depicts a coastal view with cliffs, sea, and sky, with soft and muted colors and a peaceful atmosphere.",n
nathan-oliveira_the-great-bird-1955.jpg,The Great Bird; Nathan Oliveira,The artwork depicts a giant bird in a stylized and colorful manner.,n
rupprecht-geiger_farbmodulationen-1962.jpg,Farbmodulationen; Rupprecht Geiger,The artwork depicts a composition of modulated colors in a square format.,n
samuel-buri_akt-1997.jpg,Akt; Samuel Buri,The artwork depicts a female nude figure in a restrained color palette.,n
christian-boltanski_the-oval-room-1967.jpg,The Oval Room; Christian Boltanski,"The artwork depicts a room with oval-shaped walls filled with various objects, such as tables, chairs, and lamps.",n
o-louis-guglielmi_south-street-stoop-1935.jpg,South Street Stoop; O. Louis Guglielmi,The artwork depicts a street scene with row houses and people standing on the stoop.,n
eduardo-nery_the-passing-through-ii-1980.jpg,The Passing Through II; Eduardo Nery,The artwork depicts a monochromatic abstract composition with lines and geometric shapes.,n
luis-dourdil_landscape-1959.jpg,Landscape; Luis Dourdil,"The artwork depicts a landscape with trees, hills, and a body of water, all rendered in a loose and gestural style.",n
bernard-cohen_fall-1964.jpg,Fall; Bernard Cohen,"The artwork depicts a scene where autumn leaves fall against a bright yellow background with streaks of white, orange, and red.",n
yasuo-kuniyoshi_life-saver-1924.jpg,Life Saver; Yasuo Kuniyoshi,The artwork depicts a still life of a life preserver hanging on a wall against a background of various shades of blue.,n
eugene-leroy_fleurs-1991.jpg,Fleurs; Eugene Leroy,"The artwork depicts an abstract painting with various colors, strokes, and textures forming a floral-like pattern.",n
paul-jacoulet_retour-d-un-banquet-seoul-coree-1951.jpg,"Retour D'Un Banquet. Seoul, Coree; Paul Jacoulet",The artwork depicts a portrait of Korean women wearing traditional dresses in a banquet hall decorated with various Korean ornaments and lanterns.,n
aldo-mondino_untitled-2000.jpg,Untitled; Aldo Mondino,"The artwork depicts a painting with various shapes, lines, and colors in a playful and whimsical arrangement.",n
luciano-bartolini_inner-space-1986.jpg,Inner Space; Luciano Bartolini,The artwork depicts an abstract painting of a seemingly endless tunnel with a rich and vibrant color palette.,n
piroska-szanto_butterflies.jpg,Butterflies; Piroska Szanto,The artwork depicts a vibrant and colorful painting of various butterflies with different patterns and colors against a black background.,n
basil-beattie_never-before-2001.jpg,Never Before; Basil Beattie,The artwork depicts an abstract composition with gestural brushstrokes and dark colors.,n
luigi-guardigli_unknown-title-7.jpg,Untitled; Luigi Guardigli,The artwork depicts a chaotic abstract composition with a mix of lines and shapes in different colors.,n
hassel-smith_untitled-1992.jpg,Untitled; Hassel Smith,The artwork depicts an abstract painting with horizontal lines and colorful rectangular shapes.,n
john-bradley_young-boy-feeding-rabbits-1831.jpg,Young Boy Feeding Rabbits; John Bradley,The artwork depicts a realistic scene of a boy feeding rabbits in a garden.,n
anton-mauve_morning-ride-on-the-beach-1876.jpg,Morning Ride on the Beach; Anton Mauve,The artwork depicts a realistic scene of a woman on horseback riding on the beach.,n
david-johnson_natural-bridge-1860.jpg,Natural Bridge; David Johnson,The artwork depicts a realistic landscape of a natural stone arch in a forest with a river.,n
lesser-ury_unter-den-linden-nach-dem-regen-1888.jpg,Unter den Linden nach dem Regen; Lesser Ury,The artwork depicts a realistic scene of a street in Berlin with people walking under the trees after the rain.,n
afewerk-tekle_mother-ethiopia-1963.jpg,Mother Ethiopia; Afewerk Tekle,"The artwork depicts a woman with her arms stretched out, representing Ethiopia, surrounded by people and animals, painted in vibrant colors.",n
afewerk-tekle_african-heritage-1967.jpg,African Heritage; Afewerk Tekle,"The artwork depicts a man and a woman with their arms around each other, painted in colorful geometric patterns against a background of African symbols.",n
arthur-beecher-carles_composition-seated-nude-1935.jpg,Composition (Seated Nude); Arthur Beecher Carles,"The artwork depicts a woman sitting on a chair with her arms crossed, painted in bold colors and geometric shapes.",n
hannelore-baron_box-1975.jpg,Box; Hannelore Baron,"The artwork depicts a small box with various materials attached to it, such as threads, papers, and wires.",n
joseph-ducreux_louis-antoine-de-bougainville-1790.jpg,Louis Antoine de Bougainville; Joseph Ducreux,"The artwork depicts a portrait of a man in a red jacket against a dark background, painted with expressive brushstrokes.",n
roland-petersen_spring-picnic-1963.jpg,Spring Picnic; Roland Petersen,"The artwork depicts a group of people having a picnic on a grassy field surrounded by trees, painted in bright colors and loose brushstrokes.",n
nathan-oliveira_for-lotte-1961.jpg,For Lotte; Nathan Oliveira,"The artwork depicts a black and white abstract composition, featuring brushstrokes and lines.",n
daniel-richter_trevelfast-2004.jpg,Trevelfast; Daniel Richter,The artwork depicts a colorful abstract landscape with various shapes and patterns. A city skyline is visible in the background. (Trevelfast.,n
akira-kanayama_work-1957-1.jpg,Work; Akira Kanayama,The artwork depicts a black and white abstract pattern that appears to be made up of various intersecting lines and shapes. (Work.,n
toyota-hokkei_benkei-and-the-plum-tree-1828.jpg,Benkei and the Plum Tree; Toyota Hokkei,The artwork depicts a scene from Japanese folklore featuring the warrior Benkei standing beneath a blooming plum tree. (Benkei and the Plum Tree.,n
joaquin-manuel-fernandez-cruzado_retrato-de-mujer-1830.jpg,Portrait of a woman; Joaquin Manuel Fernandez Cruzado,The artwork depicts a portrait of a woman with long curly hair and a serious expression on her face. (Portrait of a woman.,n
plautilla-nelli_saint-catherine-receives-the-stigmata.jpg,Saint Catherine Receives the Stigmata; Plautilla Nelli,"The artwork depicts Saint Catherine of Siena receiving the stigmata, with rays of light shining down from the heavens. (Saint Catherine Receives the Stigmata.",n
kazuo-shiraga_dance-of-the-two-headed-dragon-1994.jpg,Dance of the Two-Headed Dragon; Kazuo Shiraga,"The artwork depicts an abstract painting with splashes of red, orange, yellow, and black paint. (Dance of the Two-Headed Dragon.",n
bob-law_no-62-black-blue-violet-blue-1967.jpg,No. 62 (Black/Blue/Violet/Blue); Bob Law,"The artwork depicts a monochromatic painting in shades of black, blue, violet, and blue-gray, with various textures and brushstrokes visible. (No. 62 (Black/Blue/Violet/Blue).",n
dieter-asmus_frau-mit-eisbecher-1978.jpg,Frau mit Eisbecher; Dieter Asmus,The artwork depicts a woman holding an ice cream cone.,n
paritosh-sen_dilruba-player-or-kumundini-2005.jpg,Dilruba Player or Kumundini; Paritosh Sen,The artwork depicts a musician playing a Dilruba or Kumundini.,n
antonietta-raphael_adolescente-1928.jpg,Adolescente; Antonietta Raphael,The artwork depicts a young girl.,n
ottone-rosai_belvedere.jpg,Belvedere; Ottone Rosai,The artwork depicts a view of a building in Belvedere.,n
john-cage_river-rocks-and-smoke-1-4-11-90-1990.jpg,"River Rocks and Smoke, #1, 4/11/90; John Cage",The artwork depicts rocks in a river and smoke.,n
bernard-schultze_vor-heiteren-turbulenzen-1998.jpg,Vor heiteren Turbulenzen; Bernard Schultze,The artwork depicts abstract shapes and colors.,n
moshe-kupferman_untitled-1970.jpg,Untitled; Moshe Kupferman,The artwork depicts abstract shapes and colors on a canvas.,n
aldo-mondino_caduta-di-stella-1968.jpg,Caduta di stella; Aldo Mondino,"The artwork depicts a bright star falling against a blue background, with a playful mood.",n
vasile-popescu_still-life-with-pipe-and-basket-full-of-violets-1930.jpg,Still Life with Pipe and Basket Full of Violets; Vasile Popescu,"The artwork depicts a still life with a smoking pipe and a basket full of violets, painted in a realistic style.",n
vasile-popescu_composition-with-sailor-and-siren.jpg,Composition with Sailor and Siren; Vasile Popescu,"The artwork depicts a composition with a sailor and a siren, with a dreamlike atmosphere and a blend of abstract and figurative elements.",n
currier-and-ives_awful-explosion-of-the-peace-maker-on-board-the-u-s-steam-frigate-princeton-on-wednesday-feb-28-1844.jpg,"Awful explosion of the 'peace-maker' on board the U.S. Steam Frigate Princeton on Wednesday, Feb 28, 1844; Currier and Ives","The artwork depicts a dramatic scene of an explosion on a steam frigate, with a detailed portrayal of the ship and its crew.",n
lesser-ury_abend-im-caf-bauer-1898.jpg,Abend im Café Bauer; Lesser Ury,"The artwork depicts an evening in the Café Bauer, with a warm and cozy atmosphere, and people sitting at tables.",n
balcomb-greene_the-nautical-land-1943.jpg,The Nautical Land; Balcomb Greene,"The artwork depicts a seascape with abstract forms in muted colors, creating a sense of movement and depth.",n
herman-de-vries_random-movement-fields-v-72-78-s-1972.jpg,Random Movement Fields (V 72-78 S); Herman de Vries,"The artwork depicts abstract fields of color and texture, arranged in a grid-like pattern, with a minimalist aesthetic.",n
gustave-buchet_composition-with-a-vase-from-vieux-strasbourg-1921.jpg,Composition with a Vase from Vieux-Strasbourg; Gustave Buchet,The artwork depicts a still life composition with a vase from Vieux-Strasbourg.,n
john-wilson-carmichael_the-ship-isabella-at-sea-1820.jpg,The Ship Isabella at Sea; John Wilson Carmichael,The artwork depicts a ship named Isabella sailing on the sea.,n
john-glover_mr-robinson-s-house-on-the-derwent-van-diemen-s-land-1838.jpg,"Mr Robinson's house on the Derwent, Van Diemen's Land; John Glover",The artwork depicts Mr. Robinson's house situated on the banks of Derwent River.,n
john-martin_calvary-1840.jpg,Calvary; John Martin,The artwork depicts the crucifixion of Jesus Christ.,n
john-martin_the-last-judgement-1853.jpg,The Last Judgement; John Martin,"The artwork depicts the Last Judgment, where the souls are judged before their afterlife.",n
richard-hambleton_priscilla-2006-1.jpg,Priscilla; Richard Hambleton,The artwork depicts a portrait of a woman named Priscilla.,n
robert-qualters_self-portrait-with-mark-perrot-2000.jpg,Self Portrait (With Mark Perrot); Robert Qualters,The artwork depicts a self-portrait of the artist with Mark Perrot standing beside him.,n
edward-lear_the-owl-and-the-pussycat.jpg,The Owl and the Pussycat; Edward Lear,"The artwork depicts an owl and a cat sailing in a boat with a guitar and a bell, under a moonlit sky.",n
antonio-calderara_spazio-luce-1963.jpg,Spazio Luce; Antonio Calderara,"The artwork depicts a series of rectangular shapes in light blue, white, and grey tones, over a dark background.",n
samuel-buri_parasol-1964.jpg,Parasol; Samuel Buri,"The artwork depicts a naked woman standing on a blue floor, holding a white parasol above her head.",n
gianni-piacentino_cross-race-1-h-r-v-f-w-2000.jpg,Cross Race 1 (H.R.V.F.W.); Gianni Piacentino,"The artwork depicts a white wooden cross suspended over a blue and white striped background, with a red stripe across the center.",n
maurice-braun_landscape-1915.jpg,Landscape; Maurice Braun,"The artwork depicts a serene landscape with trees and bushes, and a lake reflecting the sky and the surrounding mountains.",n
dale-hickey_meat-pie-1974.jpg,Meat Pie; Dale Hickey,"The artwork depicts a painting of a meat pie in warm tones of brown and orange, on a white background.",n
tiberiy-szilvashi_untitled-2012-6.jpg,Untitled; Tiberiy Szilvashi,"The artwork depicts an abstract composition of geometric shapes and lines in shades of blue, orange, and green, on a white background.",n
benvenuto-tisi_baby-jesus-sleeping-1550.jpg,Baby Jesus Sleeping; Benvenuto Tisi,"The artwork depicts a baby Jesus sleeping, depicted with a soft and delicate touch.",n
carl-buchheister_untitled-no-70-1960.jpg,Untitled No. 70; Carl Buchheister,The artwork depicts an untitled abstract painting with geometric shapes and bold lines.,n
mario-prassinos_untitled-1956.jpg,Untitled; Mario Prassinos,The artwork depicts an untitled abstract painting with swirling patterns and bright colors.,n
paul-jacoulet_le-nautilus-yap-1958.jpg,Le Nautilus. Yap; Paul Jacoulet,"The artwork depicts a ship, the Nautilus, in the harbor of Yap, surrounded by islanders and boats.",n
paul-jacoulet_le-bocal-de-poissons-rouges-1942.jpg,Le Bocal De Poissons Rouges; Paul Jacoulet,"The artwork depicts a still life painting of a fishbowl filled with goldfish, with a delicate and serene feel.",n
francois-arnal_bombardement-22-d-un-petit-monde-solaire-et-v-g-tal-1965.jpg,Bombardement 22 d'un petit monde solaire et végétal; François Arnal,"The artwork depicts an abstract painting of a bombardment, with a chaotic and violent feel.",n
aki-kuroda_untitled-2008.jpg,Untitled; Aki Kuroda,The artwork depicts an untitled abstract painting with bright colors and bold brushstrokes.,n
gustavo-foppiani_figura-1978.jpg,Figura; Gustavo Foppiani,The artwork depicts an abstract figure with geometric shapes and muted colors.,n
joan-ponc_suite-ltima-taurom-quia-1982.jpg,Suite Última Tauromàquia; Joan Ponc,"The artwork depicts a series of surrealist scenes featuring bulls, human figures, and other fantastical elements.",n
ernst-wilhelm-nay_farblitho-1968-2-nor-1968.jpg,Farblitho 1968 - 2 (NOR); Ernst Wilhelm Nay,The artwork depicts an abstract composition with bold colors and dynamic shapes.,n
lesser-ury_tiergarten-im-winter-1892.jpg,Tiergarten im Winter; Lesser Ury,"The artwork depicts a winter scene in a city park, with bare trees and people walking in the snow.",n
james-charles_the-knifegrinder-1887.jpg,The Knifegrinder; James Charles,"The artwork depicts a man sharpening knives on a grinding wheel, with a donkey by his side.",n
giulio-turcato_arcipelago-2.jpg,Arcipelago; Giulio Turcato,"The artwork depicts an abstract composition with bright colors and swirling forms, suggesting a landscape or seascape.",n
taro-okamoto_mask-1975.jpg,Mask; Tarō Okamoto,"The artwork depicts a mask-like face with bold colors and abstract shapes, suggesting a blend of traditional and modern influences.",n
roger-weik_number-288-2014.jpg,Number 288; Roger Weik,"The artwork depicts an abstract composition with geometric shapes, colors, and textures, arranged in a balanced and rhythmic pattern.",n
yves-laloy_les-petits-poissons-rouges-les-petits-pois-sont-verts-1960.jpg,Les petits poissons rouges... les petits pois sont verts...; Yves Laloy,"The artwork depicts a whimsical scene with a fishbowl, green peas, and colorful creatures, rendered with bright colors and playful details.",n
nathan-oliveira_imi-1989.jpg,Imi; Nathan Oliveira,"The artwork depicts a portrait of a person with angular features, distorted proportions, and dark colors, conveying a sense of introspection and melancholy.",n
peter-alexander_stardust-1993.jpg,Stardust; Peter Alexander,"The artwork depicts an abstract composition with bright and metallic colors, suggesting a celestial or cosmic scene, with sparkles and glitters.",n
peter-alexander_lawndale-1988.jpg,Lawndale; Peter Alexander,"The artwork depicts a colorful and glossy abstract composition, resembling a piece of candy or a futuristic building.",n
